Smiles,IC50_nM,FP_Morgan2048,FP_MACCS166,MolWt,NHOHCount,NumAmideBonds,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumAromaticRings,NumAromaticHeterocycles,MolLogP,FractionCSP3,BalabanJ,Ipc,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_bicyclic,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FpDensityMorgan1
CCCCCSc1ccccc1OC(C)=O,5000.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000010000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000100001000000000000000010000001000000000000000000010000111101000010011010000000000000110010110111101011011110,238.352,0,0,0,0,0,1,0,3.894200000000003,0.46153846153846156,2.529972848755562,3898.7436509722847,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.761884949391115,31.898114582465862,24.306409366596018,6.923737199690624,4.895483475517775,17.731190237342965,0.0,0.0,5.752853606746789,5.749511833283905,4.736862953800049,0.0,5.749511833283905,4.794537184071822,0.0,0.0,0.0,5.969305287951849,5.749511833283905,10.648337082264565,26.186202068468653,11.761884949391115,24.26546827384644,6.923737199690624,4.736862953800049,5.142621882086168,11.960005152925879,0.0,1.490427558369027,3.621035568918415,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1.3125
CC(=O)Oc1ccccc1SCCCCCCBr,12000.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000010000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000001000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000001000000000000100001000000000000000010000001000000000000000000000000100001000010011110000100010000110010010111101011011110,331.27499999999986,0,0,0,0,0,1,0,4.6593000000000035,0.5,2.343147941833966,10611.90607834398,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.761884949391115,40.90432128072459,30.727230989522027,12.253826846752052,4.895483475517775,33.661134135292315,0.0,0.0,11.082943253808216,5.749511833283905,4.736862953800049,0.0,5.749511833283905,4.794537184071822,0.0,0.0,0.0,5.969305287951849,5.749511833283905,15.978426729325992,32.60702369139466,11.761884949391115,24.26546827384644,15.929943897949348,4.736862953800049,5.174993068699779,12.026913520471977,0.0,1.4828083964429566,1.432263412350929,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1.2222222222222223
C[C@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,390.0,01000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000010000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000010000000100000000000001000010001110110000001000100110010101101011011110,248.32199999999995,2,0,0,0,1,1,0,2.5782000000000007,0.5333333333333333,2.0113099371322005,15088.520034143405,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.68628989677245,43.23101109802404,0.0,12.021872433909696,5.969305287951849,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,11.21535880699783,5.917906046161393,0.0,0.0,6.103966387748303,5.917906046161393,31.246737983401033,5.563451491696996,6.923737199690624,24.26546827384644,0.0,5.106527394840706,0.0,10.873265290722452,2.014360355253213,-0.8908951929537255,1.6925240404803898,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
CC(=O)Oc1ccccc1SCCCCCC(=O)O,50000.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000101000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000010000000000000000000001000000000000000000000000000000100000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100010000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000100001000000000000000010000001011000000000000100000000100001000010011110010001001100110110010111101011011110,282.36099999999993,1,0,0,0,0,1,0,3.349000000000001,0.42857142857142855,2.321476788129049,14634.383365500087,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,11.761884949391115,18.553555759849232,30.727230989522027,13.344558822616634,4.895483475517775,23.700495525294812,0.0,0.0,5.752853606746789,5.749511833283905,4.736862953800049,0.0,5.749511833283905,9.589074368143644,0.0,0.0,0.0,12.390126910877859,12.170333456209914,23.489980328116584,6.923737199690624,17.828252017852726,18.19910120538483,0.0,9.843390348640755,5.11754127806617,22.24510375767924,0.0,0.4080073882680313,1.3822894368961842,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1.2105263157894737
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,109.65,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000011000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000100010000000010001001111101101000001010101010101011000010010000011001100001000000011101100001001111100001011001010000010111111110,400.8090000000001,0,0,0,0,0,3,1,4.615000000000003,0.11764705882352941,2.1606703731576573,574866.9522088347,15.531181131265964,0.0,0.0,6.176298517443475,4.567099647791355,13.401775505276145,13.171245143024459,0.0,11.600939890232516,48.53093654769288,28.726083835246364,4.895483475517775,21.43819302665002,0.0,0.0,6.255769183511404,17.075242264380485,0.0,13.171245143024459,0.0,16.013551653860976,0.0,5.022633313741326,0.0,10.719887973517702,16.273471080121883,12.45261275512448,28.832567921637793,24.26546827384644,0.0,4.9839785209472085,11.600939890232516,63.737090344152925,3.780068487692496,-0.25270447530864093,0.07046044343663449,0.0,-3.4064007359333375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,3.02,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000010000000000000000001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000011000000100000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000101000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000110000100010000000010001001111101101010001010101010111011000001010000011001100001000010011101100001001111100001011001011000010111111110,415.82400000000007,2,0,0,0,0,3,1,4.167320000000002,0.11764705882352941,2.1883480595055373,842935.228134393,5.693927994848461,10.023291153407584,0.0,6.176298517443475,4.567099647791355,18.54074924288409,13.171245143024459,0.0,23.733674027155736,42.81902403369567,22.47031465173496,4.895483475517775,21.6242310436401,0.0,5.138973737607942,0.0,17.075242264380485,5.138973737607942,13.171245143024459,0.0,16.199589670851058,6.923737199690624,5.022633313741326,0.0,16.407274248201265,10.586084805438322,11.760295063310071,34.898934990099406,19.056471336613843,0.0,4.9839785209472085,16.73991362784046,63.493625971822354,3.555825924633194,0.36621639059026423,0.020907974300832244,1.7695583331041622,-3.914807276082303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1111111111111112
COc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,954.99,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000100100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100100010000000000000001000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000010000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100100000000000001000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000001000000000000000000000100000000000000000000000001000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000100010000000010001001111101101000001010101010101011000010010000010001100001100000011101111001001111100001111101110100011111111110,414.3800000000001,0,0,0,0,0,3,1,4.109300000000004,0.16666666666666666,2.2067004717450587,1382220.5162524956,15.531181131265964,0.0,0.0,6.176298517443475,4.567099647791355,17.792190552950967,13.171245143024459,0.0,0.0,36.39820241076966,29.76981758996665,12.005281016795308,9.837253136417502,0.0,0.0,13.365566724788938,22.82475409766439,4.736862953800049,17.56166019069928,5.749511833283905,16.013551653860976,5.817220841045895,0.0,0.0,27.720237573182164,0.0,29.152446539839058,37.441632883585584,0.0,0.0,4.9839785209472085,4.736862953800049,82.72168985161875,3.6284596694891613,-0.8693654730410678,-0.7568087335944464,0.0,-2.1660477731301175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0714285714285714
CS(=O)(=O)c1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)CC3(CC3)C2)cc1,134.9,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101001000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100100000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000101000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000,00000000000000000000001000000000000000000010000000110001001111101011000001001000010000001000010010010010011100001100000000001111011000101000000101111010100001011011110,408.4410000000002,0,0,1,0,2,2,0,5.473500000000004,0.3333333333333333,1.681082908032303,2063101.271555428,9.837253136417502,0.0,0.0,6.362358859030383,0.0,8.417796984328938,0.0,13.171245143024459,24.26546827384644,77.6368572784798,6.255769183511404,4.895483475517775,20.983462196556037,0.0,5.41499046939678,6.255769183511404,5.749511833283905,4.736862953800049,13.171245143024459,5.749511833283905,9.837253136417502,5.41499046939678,0.0,0.0,16.05998577819846,0.0,47.95639853523657,18.388503320434623,24.26546827384644,12.13273413692322,4.736862953800049,0.0,64.47370380307598,0.2696152770939102,4.34156736845973,-0.24070604736640044,0.0,-3.2609244709925975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8571428571428571
CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1,14.13,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000010000000010001001111101001000001000000010000011000010000000010000100001000000000001100001000101000000011001010000000011011110,362.372,0,0,0,0,0,3,0,4.841400000000004,0.05263157894736842,2.1801649962987115,360897.81712983706,21.47169481850929,0.0,0.0,0.0,0.0,21.589042127353395,0.0,0.0,24.26546827384644,58.65200837755764,6.255769183511404,4.895483475517775,9.837253136417502,0.0,0.0,6.255769183511404,22.253805966787983,0.0,13.171245143024459,0.0,9.837253136417502,17.451662523137685,0.0,0.0,4.895483475517775,22.253805966787983,18.388503320434623,48.53093654769288,0.0,0.0,0.0,0.0,63.73807106604427,0.12700537247344656,1.7959994252330576,-2.477526549487001,0.0,-3.359448575439511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.68
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccn2)cc1,1513.56,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000011000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000010001000000000010000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000100010000000010001001111101101000001010101010101001000010010100010001100001000000011101100001001111100001011001010000010111111110,367.35200000000003,0,0,0,0,0,3,2,3.356600000000002,0.125,2.161428166251524,406715.3109218126,21.35558562926589,0.0,0.0,6.176298517443475,9.551078168738563,13.401775505276145,13.171245143024459,0.0,6.06636706846161,36.39820241076966,24.336842601421118,4.895483475517775,9.837253136417502,0.0,0.0,6.255769183511404,17.205718767531952,0.0,13.171245143024459,0.0,16.013551653860976,0.0,0.0,0.0,16.413815968366162,5.687386274683562,12.45261275512448,35.02941149325087,18.19910120538483,0.0,9.967957041894417,0.0,63.45936048582784,7.773013064793819,-0.4429765841521778,0.013917233560091224,0.0,-3.3993175939070137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.04
