Smiles,Standard Value,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NumValenceElectrons,NumHeteroatoms,NHOHCount,NOCount,NumAmideBonds,RingCount,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumAromaticCarbocycles,NumSaturatedHeterocycles,NumSaturatedCarbocycles,MolLogP,MolMR,TPSA,LabuteASA,FractionCSP3,NumRotatableBonds,NumHAcceptors,NumHDonors,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BertzCT,BalabanJ,Ipc,HallKierAlpha,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Kappa1,Kappa2,Kappa3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FP_Morgan2048,FP_MACCS166
CC1(C)OC(=O)C(OC2CCCCC2)=C1c1ccc(S(C)(=O)=O)cc1,40.0,364.463,364.13444486799995,25,340.2710000000001,136,6,0,5,0,3,0,0,2,1,1,1,1,0,1,0,1,3.4859000000000027,94.60080000000005,69.67,148.4883962082543,0.5263157894736842,4,5,0,0.3744645531344703,-0.48292407835081935,0.48292407835081935,0.3744645531344703,772.9449948497509,1.9883229554267143,349281.90228101134,-1.8199999999999994,18.24227620818978,11.682488543147294,14.87177499466405,8.635768396326014,7.278367020554582,4.7702328348847045,3.5087757304226,15.688271575591775,10.527179934384272,9.294102595297431,5.898703062111397,4.139246243108686,17.98560551795145,6.481635284433489,3.7344514420390293,32.22774622714371,9.912241959355898,2.4316490558913118,-2.237223606993695,2.410485278322517,-2.2191544507436496,7.903040289664462,-0.14767672993246558,9.473725907600098,5.601050810983688,9.837253136417502,5.759164871656176,0.0,5.969305287951849,0.0,13.212334168400758,0.0,0.0,18.55355575984923,57.22694651970551,6.255769183511404,16.572554393335345,22.686060076000857,21.37966295443862,0.0,0.0,0.0,62.552083188261065,6.255769183511404,35.588084637199614,0.0,0.0,0.0,0.0,0.0,0.0,32.34788865452418,24.10551622808942,0.0,51.5150340057083,34.92011662102039,0.0,5.573104530069267,0.0,21.40760923535304,13.212334168400758,0.0,16.758614734922254,5.573104530069267,31.246737983401033,12.676590806437414,24.26546827384644,13.847474399381248,0.0,9.473725907600098,34.87542131101274,0.0,12.6175949978119,0.0,0.6161323696145132,-0.17891790280927222,6.51672335600907,6.507984770172929,3.6427358119173596,-3.2643413803958983,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.08,1.68,2.24,00100000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000100100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000001001000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000101000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000,00000000000000000000000000000000000000000000000000110001011111101011000011101000010100001100010010010010000000001000001000011011111010001100110101111110101001011011110
CCc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1700.0,372.87700000000007,372.069926464,25,355.7410000000001,128,6,0,4,0,3,0,0,0,3,0,0,0,2,1,0,0,4.429900000000004,100.40180000000002,59.92,152.0083784453761,0.15789473684210525,4,4,0,0.1750185287560868,-0.2606188089946279,0.2606188089946279,0.1750185287560868,967.2132336757172,2.103234287950684,426677.30122864584,-2.2399999999999993,18.02673325856595,11.880359961001206,13.900395739293915,7.795710898255973,5.738010756307437,3.908209426972809,2.5447581890728337,15.472821266240095,10.065086909323457,8.19018211152227,5.24337860661235,3.3331326505243424,17.578781138999013,6.940049753659004,3.885829728786349,35.49569200639622,10.000040515044223,2.1237255038368725,-2.1044992712611403,2.322656151053247,-1.9667652584070265,7.903046932090017,0.6016636442294147,0.0,0.0,9.837253136417502,0.0,0.0,0.0,9.967957041894417,8.417796984328938,0.0,0.0,30.657411226846357,42.316108456931055,35.470287304980005,15.612044784107562,8.417796984328938,21.43819302665002,0.0,9.967957041894417,0.0,18.24004229813441,6.255769183511404,65.5748179310472,0.0,22.384282469939446,0.0,0.0,0.0,11.600939890232516,24.641523209734757,16.25807475934351,0.0,12.617665194539086,59.7537400979752,5.022633313741326,22.384282469939446,0.0,9.837253136417502,8.417796984328938,0.0,4.895483475517775,5.022633313741326,34.49903208771392,6.255769183511404,36.65915541707259,18.19910120538483,16.89169424158504,11.600939890232516,23.28372426644141,6.131705811146347,9.16561791567586,0.5176639922944488,4.3287512265411054,0.0,12.495407751803407,5.45030096838469,2.052888374185272,-3.2316158620280935,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.96,1.64,2.2,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000100000000000000000000000000101000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000001000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000110000000000000000000000000000000000000000000010000000000000001000000010000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000010001001111101101000001000000110000011000010000100011000100011010000011001100001000101100001011001110000110011111110
CCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,50.0,413.9010000000001,413.13938592799997,29,389.70900000000023,152,6,0,5,0,3,0,0,0,3,0,0,0,1,2,0,0,5.1860200000000045,113.97850000000004,57.53,174.72717368045826,0.30434782608695654,7,5,0,0.30984533995487634,-0.4967429595173991,0.4967429595173991,0.30984533995487634,1008.368084172644,2.0569868082129035,3521240.788751504,-2.789999999999999,20.965890847321376,13.95592745803129,16.82805023943821,9.596837274872552,6.845299157995542,4.918206206174114,3.3214893696084573,17.583979185456666,9.974801747881779,7.281734938467527,5.170182521513599,3.4474775272782,20.931798241552162,9.138907431458605,4.455409559213424,35.49569182366602,10.07969340060191,2.22029995104291,-2.0808956079157834,2.3064923901692045,-2.1443216467824198,6.302430431300006,-0.14243849825541133,9.473725907600098,5.749511833283905,0.0,0.0,5.907179729351506,5.969305287951849,14.156174015934997,0.0,0.0,0.0,24.94549871284915,61.372579793544894,21.66623701475158,25.65420184633272,19.06280027574374,34.380349839616926,0.0,4.567099647791355,0.0,33.10993926815928,13.716679505790452,64.30803377121505,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.600939890232516,30.16026417088516,15.95222176079788,6.923737199690624,41.380748607856916,42.46456947923127,5.022633313741326,10.902924932081056,0.0,0.0,9.589074368143644,0.0,18.297306640229365,28.636406598083607,29.30801966963007,0.0,42.008732531376936,25.980208536304467,0.0,21.074665797832616,12.311090349094947,5.952203556669685,25.591258422063348,1.3680474682638608,2.71319922046804,0.17730359537448348,12.242352974902381,1.882816050748604,4.286959710834199,1.585879762691562,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.103448275862069,1.8275862068965518,2.4827586206896552,00000000000001000000000000000000000000000000010000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000001010000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000001001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000100000000000010000010010000000000000000000000001000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000100000000000000000000000010000000000010000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000010000000000000,00000000000000000000000000000000000000000000000000000000000000000100000000010000000101010000110010000101010101100111111001110111110010101100110111111110111111111111110
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,200.0,357.793,357.07678567199997,25,341.6650000000001,128,6,1,5,0,3,0,0,0,3,0,0,0,1,2,0,0,3.9273200000000026,95.74730000000002,68.53,148.94809374556098,0.15789473684210525,4,4,1,0.3074078016334054,-0.49674295951740394,0.49674295951740394,0.3074078016334054,945.8621484541021,2.232371733378278,468921.44290781184,-2.7899999999999996,18.137463722575188,11.917922655570504,13.745695200914662,7.62053801160924,5.665014130168136,4.16415369580813,2.947004689894498,14.501624146933118,7.998502484618467,6.101449910640121,4.416130011147616,3.0729928475642407,17.04669994118993,6.607181634243952,3.1046664994872564,35.495691619005754,10.081298123551793,2.2128100248176197,-2.07658284185005,2.303751547221304,-2.1369589852281328,6.3024187586891385,-0.13572943540045124,9.843390348640755,5.749511833283905,0.0,0.0,5.907179729351506,5.969305287951849,14.156174015934997,0.0,0.0,0.0,11.600939890232516,54.95175817061889,21.66623701475158,19.047319881819803,19.4324647167844,34.380349839616926,0.0,4.567099647791355,0.0,13.344558822616634,7.109797541277533,64.30803377121505,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.600939890232516,28.65990960121295,11.21535880699783,6.923737199690624,21.615368162314272,42.46456947923127,5.022633313741326,10.902924932081056,0.0,5.969305287951849,14.69560176298435,0.0,12.328001352277514,38.49590105734874,0.0,4.567099647791355,56.49810422019942,0.0,0.0,16.337802844032566,6.771390964635012,5.886218622440131,24.25277154793659,10.472007186275015,2.3249163394781793,-0.5832270646754765,11.866282421404776,-0.17023930251112773,1.7485792845944963,1.5424111115335168,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1.84,2.44,00000000000000000000000000000000000000000000010000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000101000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000010000000000000000000000001000000000000000010000000000000000100000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000100000000000000000000000010000000000000010000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000010000000000000,00000000000000000000000000000000000000000000000000000000000000000100000000010000000101010000110010000101110100100100110001110111000010101101100111101110101111111111110
CS(=O)(=O)c1ccc(-c2csc(CC(=O)O)c2-c2ccc(F)cc2)cc1,10000.0,390.45700000000005,390.03957918000003,26,375.33700000000016,134,7,1,4,0,3,0,0,0,3,0,0,0,1,2,0,0,4.251800000000003,99.59860000000002,71.44,154.02747078217894,0.10526315789473684,5,4,1,0.30817943620385774,-0.48096431499065634,0.48096431499065634,0.30817943620385774,1018.4226988479519,2.1368795632405693,683472.5020235215,-2.5099999999999993,18.89697674656903,12.253038761063381,13.769678724721683,7.640761680016298,5.821504915517373,3.905364450816936,2.6926273281373496,15.402671886577135,10.41182602932945,8.801444290877992,6.020367578030658,4.389609245810491,18.286149106388848,7.010782020629235,3.8372135029765277,32.22776379955049,9.958473935843413,2.1774624740476036,-2.085446940197922,2.3964273662945086,-1.9943124255370677,7.903053737942492,-0.1356661390889151,5.106527394840706,5.817220841045895,9.837253136417502,0.0,0.0,5.969305287951849,4.794537184071822,12.808212032003757,0.0,11.336785877934737,24.26546827384644,40.772434027706346,22.25981936060669,11.316305098443785,22.709276610916284,27.143344302304087,0.0,0.0,0.0,11.316305098443785,6.255769183511404,64.60536735290599,0.0,22.253805966787983,0.0,4.39041504767482,0.0,11.336785877934737,25.749398850632893,21.052611943415332,5.817220841045895,4.877147193701299,58.806482793676565,0.0,22.253805966787983,0.0,15.806558424369351,17.60274921607558,0.0,17.13352593948968,10.440598685398296,22.94612365860239,35.602254151781175,24.26546827384644,5.380062770465915,0.0,5.106527394840706,36.52564213898421,1.3152807303476943,12.059231584704847,11.007803305333969,2.998257550705468,-1.3222171475977378,12.29532235881803,1.0003042160142699,0.0,-3.2962914039774147,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0384615384615385,1.6153846153846154,2.1538461538461537,00000000000000000000000000000000000000000000000000000000000000000000010000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000101000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000010000000000000000100100010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000100000000010000000011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000010000010000000010001001111101001000001000000010100011000010010000010100100001000000000011100001010101101100011101010001101011011110
CC(C)CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,4500.0,316.4850000000001,316.240230264,23,284.229,128,2,0,2,0,2,0,0,1,1,0,1,0,0,1,0,0,5.663100000000006,96.68250000000008,26.3,141.17477101146753,0.6666666666666666,5,2,0,0.1623980621150605,-0.4920619591290433,0.4920619591290433,0.1623980621150605,578.7912531717923,2.3667478647650992,82890.54540285039,-1.31,17.413849083443587,10.520692500598818,15.876974513242795,8.87167957346759,9.032301671871293,4.710707122374808,3.150696019066233,15.876974513242795,8.87167957346759,9.032301671871293,4.710707122374808,3.150696019066233,18.0348087653527,6.2973644339849075,3.965763248983052,16.484499167949988,9.786155263390052,2.363246428836304,-2.236787469598183,2.449789974379839,-2.1864920571509834,5.965786064890584,0.09777511899550559,4.736862953800049,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,54.88698202076037,29.886452275407404,28.526166567413775,6.606881964512918,9.53140013787187,5.783244946364939,0.0,0.0,5.917906046161393,78.55860620540595,6.606881964512918,28.823088612014207,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,12.390126910877857,10.82998093879356,5.917906046161393,89.2135169257752,12.13273413692322,0.0,0.0,0.0,0.0,4.794537184071822,0.0,16.6132258851585,18.94560963360032,29.718058062529913,5.563451491696996,0.0,0.0,60.59889453475759,4.736862953800049,6.007414168223151,0.0,12.67541288737717,0.0,3.1558982898715047,1.9196022560258665,4.146053476946333,2.7198183578987147,16.042467230323922,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2608695652173914,1.9130434782608696,2.4782608695652173,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000011000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000100000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000001000000000000000000000000000000000000010000010000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100,00000000000000000000000000000000000000000000000000000000010000000010000000100000000100000000000010000100010011001101101000000000000010000100010010010100111101011011110
